change_id,timestamp,interval_index,system,component,environment,change_type,object_type,object_name,old_dtype,new_dtype,columns_added,columns_dropped,tables_added,tables_dropped,impacted_rows_estimate,severity,requires_backfill,user_id,ticket_id
100153,2025-10-05T08:00:00,13,Glue,Glue_Job_010,prod,modify_type,table,Glue_Job_010_table_2370,BOOLEAN,DECIMAL,0,0,0,0,1623,low,FALSE,user_029,TKT-95867
100154,2025-10-05T08:00:00,13,OnPrem,OnPrem_Srv_07,prod,add_column,table,OnPrem_Srv_07_table_7779,,INTEGER,1,0,0,0,6379,low,FALSE,user_045,TKT-14956
100155,2025-10-05T16:00:00,14,Qlik,Qlik_App_01,prod,drop_table,view,Qlik_App_01_view_7424,,,0,0,0,1,21513,low,FALSE,user_026,TKT-76668
100156,2025-10-05T16:00:00,14,Qlik,Qlik_App_02,prod,add_column,table,Qlik_App_02_table_0615,,TIMESTAMP,1,0,0,0,623,low,FALSE,user_015,TKT-55026
100157,2025-10-05T16:00:00,14,BigData,Hadoop_Cluster_A,prod,add_column,table,Hadoop_Cluster_A_table_3833,,TEXT,1,0,0,0,7426,low,FALSE,user_022,TKT-32318
100158,2025-10-05T16:00:00,14,BigData,Hadoop_Cluster_B,dev,add_index,column,Hadoop_Cluster_B_column_0206,,,0,0,0,0,7436,medium,FALSE,user_048,TKT-17214
100159,2025-10-05T16:00:00,14,BigData,Spark_Cluster_C,prod,add_column,table,Spark_Cluster_C_table_2833,,TEXT,2,0,0,0,94533,high,TRUE,user_036,TKT-43872
100160,2025-10-05T16:00:00,14,Glue,Glue_Job_009,prod,drop_table,table,Glue_Job_009_table_2293,,,0,0,0,1,4071,medium,TRUE,user_049,TKT-35675
100161,2025-10-05T16:00:00,14,Glue,Glue_Job_018,prod,add_table,column,Glue_Job_018_column_1294,,,0,0,1,0,3146,low,TRUE,user_033,TKT-20578
100162,2025-10-05T16:00:00,14,OnPrem,OnPrem_Srv_10,dev,modify_type,column,OnPrem_Srv_10_column_3094,VARCHAR,INTEGER,0,0,0,0,55456,low,TRUE,user_007,TKT-21889
100163,2025-10-06T00:00:00,15,PostgreSQL,Accounts,prod,add_column,table,Accounts_table_8059,,BIGINT,1,0,0,0,1704,medium,TRUE,user_029,TKT-32931
100164,2025-10-06T00:00:00,15,PostgreSQL,Audit,dev,add_table,table,Audit_table_3803,,,0,0,1,0,4188,low,FALSE,user_007,TKT-69778
100165,2025-10-06T00:00:00,15,PostgreSQL,Auth,prod,drop_column,table,Auth_table_2601,TIMESTAMP,,0,1,0,0,3342,high,FALSE,user_022,TKT-91730
100166,2025-10-06T00:00:00,15,PostgreSQL,Billing,dev,add_index,view,Billing_view_4758,,,0,0,0,0,1241,low,TRUE,user_021,TKT-11813
100167,2025-10-06T00:00:00,15,Qlik,Qlik_App_09,dev,modify_type,table,Qlik_App_09_table_5286,INTEGER,BIGINT,0,0,0,0,2911,low,FALSE,user_021,TKT-70686
100168,2025-10-06T00:00:00,15,Qlik,Qlik_App_09,prod,modify_type,column,Qlik_App_09_column_8561,DATE,BOOLEAN,0,0,0,0,2504,low,FALSE,user_047,TKT-70128
100169,2025-10-06T00:00:00,15,Qlik,Qlik_App_01,dev,modify_type,table,Qlik_App_01_table_1362,TIMESTAMP,BOOLEAN,0,0,0,0,734,low,FALSE,user_001,TKT-11014
100170,2025-10-06T00:00:00,15,DataWarehouse,Mart,prod,add_column,column,Mart_column_8934,,BIGINT,2,0,0,0,27086,medium,TRUE,user_018,TKT-34417
100171,2025-10-06T00:00:00,15,DataWarehouse,Mart,prod,add_column,view,Mart_view_3075,,TIMESTAMP,0,0,0,0,46041,low,FALSE,user_029,TKT-45529
100172,2025-10-06T00:00:00,15,DataWarehouse,Staging,prod,add_table,view,Staging_view_3607,,,0,0,1,0,18795,low,FALSE,user_024,TKT-81832
100173,2025-10-06T00:00:00,15,DataWarehouse,Staging,prod,add_index,table,Staging_table_0662,,,0,0,0,0,93675,low,TRUE,user_012,TKT-26322
100174,2025-10-06T00:00:00,15,BigData,Hadoop_Cluster_A,prod,modify_type,view,Hadoop_Cluster_A_view_4758,TIMESTAMP,INTEGER,0,0,0,0,24493,medium,FALSE,user_043,TKT-82617
100175,2025-10-06T00:00:00,15,BigData,Hadoop_Cluster_B,prod,drop_table,table,Hadoop_Cluster_B_table_3454,,,0,0,0,1,24650,low,FALSE,user_047,TKT-95280
100176,2025-10-06T00:00:00,15,Glue,Glue_Job_017,prod,add_column,view,Glue_Job_017_view_6161,,BOOLEAN,0,0,0,0,4651,low,TRUE,user_003,TKT-15126
100177,2025-10-06T00:00:00,15,Glue,Glue_Job_003,dev,drop_column,column,Glue_Job_003_column_9360,INTEGER,,0,3,0,0,2282,medium,FALSE,user_041,TKT-10717
100178,2025-10-06T00:00:00,15,Glue,Glue_Job_014,prod,add_column,column,Glue_Job_014_column_8386,,DECIMAL,0,0,0,0,4174,low,FALSE,user_047,TKT-65480
100179,2025-10-06T00:00:00,15,Glue,Glue_Job_015,prod,add_column,view,Glue_Job_015_view_0003,,TIMESTAMP,3,0,0,0,1895,low,FALSE,user_032,TKT-18026
100180,2025-10-06T00:00:00,15,Glue,Glue_Job_002,prod,modify_type,table,Glue_Job_002_table_0250,BIGINT,DATE,0,0,0,0,2617,low,FALSE,user_039,TKT-68847
100181,2025-10-06T08:00:00,16,PostgreSQL,Customers,dev,add_index,table,Customers_table_9898,,,0,0,0,0,15375,low,FALSE,user_040,TKT-72522
100182,2025-10-06T08:00:00,16,PostgreSQL,Billing,prod,add_table,table,Billing_table_0384,,,0,0,1,0,1547,medium,FALSE,user_047,TKT-63442
100183,2025-10-06T08:00:00,16,PostgreSQL,Shipping,prod,add_column,column,Shipping_column_7648,,BOOLEAN,4,0,0,0,2466,medium,FALSE,user_021,TKT-35183
100184,2025-10-06T08:00:00,16,PostgreSQL,Shipping,dev,add_view,column,Shipping_column_1206,,,0,0,0,0,673,medium,TRUE,user_038,TKT-45503
100185,2025-10-06T08:00:00,16,PostgreSQL,Orders,prod,drop_column,table,Orders_table_2965,VARCHAR,,0,1,0,0,2353,low,FALSE,user_031,TKT-53469
100186,2025-10-06T08:00:00,16,Qlik,Qlik_App_10,dev,add_table,table,Qlik_App_10_table_6040,,,0,0,1,0,1758,low,FALSE,user_034,TKT-82374
100187,2025-10-06T08:00:00,16,Qlik,Qlik_App_04,dev,add_index,table,Qlik_App_04_table_2962,,,0,0,0,0,7617,low,FALSE,user_011,TKT-46182
100188,2025-10-06T08:00:00,16,Qlik,Qlik_App_01,dev,drop_table,column,Qlik_App_01_column_4750,,,0,0,0,1,2090,low,FALSE,user_050,TKT-93055
100189,2025-10-06T08:00:00,16,Qlik,Qlik_App_08,dev,add_view,view,Qlik_App_08_view_2790,,,0,0,0,0,1560,low,TRUE,user_044,TKT-32439
100190,2025-10-06T08:00:00,16,Qlik,Qlik_App_07,dev,add_column,index,Qlik_App_07_index_7383,,DECIMAL,1,0,0,0,3710,low,FALSE,user_037,TKT-92384
100191,2025-10-06T08:00:00,16,DataWarehouse,Core,dev,add_column,table,Core_table_6629,,TEXT,4,0,0,0,11935,high,FALSE,user_030,TKT-65863
100192,2025-10-06T08:00:00,16,DataWarehouse,Core,dev,modify_type,table,Core_table_7543,VARCHAR,TEXT,0,0,0,0,63063,medium,FALSE,user_005,TKT-57295
100193,2025-10-06T08:00:00,16,DataWarehouse,Staging,prod,add_column,table,Staging_table_6325,,DECIMAL,1,0,0,0,41353,medium,TRUE,user_017,TKT-97438
100194,2025-10-06T08:00:00,16,DataWarehouse,Staging,dev,modify_type,table,Staging_table_0227,DECIMAL,BIGINT,0,0,0,0,2865,medium,FALSE,user_039,TKT-54739
100195,2025-10-06T08:00:00,16,BigData,Spark_Cluster_C,prod,add_index,column,Spark_Cluster_C_column_1446,,,0,0,0,0,17734,low,TRUE,user_003,TKT-39932
100196,2025-10-06T08:00:00,16,BigData,Spark_Cluster_C,dev,add_index,view,Spark_Cluster_C_view_5919,,,0,0,0,0,27714,low,FALSE,user_005,TKT-67021
100197,2025-10-06T08:00:00,16,BigData,Hadoop_Cluster_B,prod,modify_type,column,Hadoop_Cluster_B_column_8468,TEXT,DATE,0,0,0,0,10224,medium,FALSE,user_013,TKT-26279
100198,2025-10-06T08:00:00,16,BigData,Hadoop_Cluster_A,dev,add_column,column,Hadoop_Cluster_A_column_0722,,BOOLEAN,5,0,0,0,9169,medium,FALSE,user_021,TKT-60799
100199,2025-10-06T08:00:00,16,Glue,Glue_Job_012,prod,modify_type,table,Glue_Job_012_table_1691,TIMESTAMP,TEXT,0,0,0,0,10109,low,FALSE,user_011,TKT-70006
100200,2025-10-06T08:00:00,16,Glue,Glue_Job_019,prod,add_column,column,Glue_Job_019_column_7000,,INTEGER,1,0,0,0,1831,low,FALSE,user_039,TKT-20234
100201,2025-10-06T08:00:00,16,Glue,Glue_Job_011,prod,add_column,table,Glue_Job_011_table_3177,,TEXT,3,0,0,0,2674,medium,FALSE,user_018,TKT-42551
100202,2025-10-06T08:00:00,16,Glue,Glue_Job_014,prod,add_column,view,Glue_Job_014_view_6654,,TIMESTAMP,6,0,0,0,1340,low,FALSE,user_015,TKT-93106
100203,2025-10-06T08:00:00,16,Glue,Glue_Job_012,prod,add_index,table,Glue_Job_012_table_9462,,,0,0,0,0,1803,low,FALSE,user_025,TKT-39523
100204,2025-10-06T08:00:00,16,Glue,Glue_Job_015,prod,add_column,table,Glue_Job_015_table_2673,,VARCHAR,4,0,0,0,1821,low,FALSE,user_023,TKT-67535
100205,2025-10-06T08:00:00,16,OnPrem,OnPrem_Srv_05,prod,add_column,table,OnPrem_Srv_05_table_0585,,VARCHAR,2,0,0,0,4552,low,FALSE,user_026,TKT-20956
100206,2025-10-06T16:00:00,17,Qlik,Qlik_App_01,dev,add_column,table,Qlik_App_01_table_5455,,INTEGER,0,0,0,0,23879,medium,TRUE,user_016,TKT-57111
100207,2025-10-06T16:00:00,17,Qlik,Qlik_App_06,dev,drop_column,table,Qlik_App_06_table_3581,VARCHAR,,0,1,0,0,1748,medium,FALSE,user_034,TKT-32553
100208,2025-10-06T16:00:00,17,DataWarehouse,Mart,prod,add_column,column,Mart_column_7505,,VARCHAR,2,0,0,0,27603,medium,TRUE,user_040,TKT-56999
100209,2025-10-06T16:00:00,17,DataWarehouse,Staging,prod,add_column,table,Staging_table_3908,,DECIMAL,1,0,0,0,20062,low,FALSE,user_045,TKT-15313
100210,2025-10-06T16:00:00,17,BigData,Hadoop_Cluster_B,prod,modify_type,table,Hadoop_Cluster_B_table_0423,TEXT,BIGINT,0,0,0,0,12973,medium,TRUE,user_045,TKT-29094
100211,2025-10-06T16:00:00,17,BigData,Spark_Cluster_C,prod,add_column,table,Spark_Cluster_C_table_0608,,INTEGER,2,0,0,0,20041,low,TRUE,user_005,TKT-69807
100212,2025-10-06T16:00:00,17,BigData,Hadoop_Cluster_A,dev,add_view,table,Hadoop_Cluster_A_table_0225,,,0,0,0,0,33510,low,FALSE,user_041,TKT-35416
100213,2025-10-06T16:00:00,17,Glue,Glue_Job_014,prod,modify_type,column,Glue_Job_014_column_1049,TIMESTAMP,VARCHAR,0,0,0,0,960,low,FALSE,user_011,TKT-60772
100214,2025-10-06T16:00:00,17,Glue,Glue_Job_012,prod,add_table,view,Glue_Job_012_view_8433,,,0,0,1,0,4206,low,FALSE,user_035,TKT-83914
100215,2025-10-07T00:00:00,18,PostgreSQL,Pricing,prod,drop_table,table,Pricing_table_0017,,,0,0,0,1,1480,medium,FALSE,user_008,TKT-48724
100216,2025-10-07T00:00:00,18,PostgreSQL,Analytics,prod,modify_type,view,Analytics_view_4291,BOOLEAN,TEXT,0,0,0,0,1025,low,FALSE,user_019,TKT-22748
100217,2025-10-07T00:00:00,18,PostgreSQL,Billing,prod,add_column,column,Billing_column_0045,,VARCHAR,1,0,0,0,798,medium,TRUE,user_047,TKT-76467
100218,2025-10-07T00:00:00,18,Qlik,Qlik_App_05,prod,drop_table,column,Qlik_App_05_column_1860,,,0,0,0,1,6477,low,FALSE,user_034,TKT-49560
100219,2025-10-07T00:00:00,18,DataWarehouse,Core,prod,add_column,table,Core_table_8208,,TIMESTAMP,0,0,0,0,4146,low,FALSE,user_021,TKT-36627
100220,2025-10-07T00:00:00,18,DataWarehouse,Core,prod,modify_type,column,Core_column_9010,VARCHAR,VARCHAR,0,0,0,0,12943,low,TRUE,user_012,TKT-59346
100221,2025-10-07T00:00:00,18,BigData,Hadoop_Cluster_B,prod,modify_type,table,Hadoop_Cluster_B_table_9590,BIGINT,BOOLEAN,0,0,0,0,64401,medium,FALSE,user_041,TKT-53169
100222,2025-10-07T00:00:00,18,Glue,Glue_Job_014,prod,add_column,column,Glue_Job_014_column_2173,,BOOLEAN,1,0,0,0,4127,low,FALSE,user_018,TKT-69095
100223,2025-10-07T00:00:00,18,Glue,Glue_Job_001,prod,modify_type,column,Glue_Job_001_column_8672,DATE,VARCHAR,0,0,0,0,1336,low,FALSE,user_014,TKT-88533
100224,2025-10-07T00:00:00,18,Glue,Glue_Job_015,prod,add_column,table,Glue_Job_015_table_0616,,DECIMAL,1,0,0,0,2048,low,FALSE,user_031,TKT-23666
100225,2025-10-07T00:00:00,18,Glue,Glue_Job_003,prod,add_index,table,Glue_Job_003_table_3862,,,0,0,0,0,1736,low,FALSE,user_044,TKT-72047
100226,2025-10-07T00:00:00,18,Glue,Glue_Job_001,prod,add_column,table,Glue_Job_001_table_9044,,TIMESTAMP,3,0,0,0,776,low,FALSE,user_044,TKT-17371
100227,2025-10-07T00:00:00,18,Glue,Glue_Job_013,prod,modify_type,column,Glue_Job_013_column_2159,DATE,DATE,0,0,0,0,2076,low,FALSE,user_042,TKT-27241
100228,2025-10-07T00:00:00,18,OnPrem,OnPrem_Srv_10,dev,add_column,view,OnPrem_Srv_10_view_9664,,TIMESTAMP,1,0,0,0,4520,low,FALSE,user_001,TKT-58994
100229,2025-10-07T08:00:00,19,PostgreSQL,Compliance,dev,add_table,column,Compliance_column_9291,,,0,0,1,0,3652,low,FALSE,user_028,TKT-40133
100230,2025-10-07T08:00:00,19,PostgreSQL,Customers,prod,drop_table,table,Customers_table_1774,,,0,0,0,1,4898,low,FALSE,user_029,TKT-31164
100231,2025-10-07T08:00:00,19,PostgreSQL,Suppliers,prod,add_column,table,Suppliers_table_1193,,BIGINT,3,0,0,0,1295,medium,FALSE,user_034,TKT-11539
100232,2025-10-07T08:00:00,19,DataWarehouse,Mart,prod,modify_type,table,Mart_table_0508,DATE,DECIMAL,0,0,0,0,15342,low,FALSE,user_031,TKT-40979
100233,2025-10-07T08:00:00,19,BigData,Spark_Cluster_C,prod,add_index,table,Spark_Cluster_C_table_5210,,,0,0,0,0,38544,high,FALSE,user_022,TKT-34594
100234,2025-10-07T08:00:00,19,BigData,Hadoop_Cluster_B,prod,add_table,index,Hadoop_Cluster_B_index_9757,,,0,0,1,0,9764,low,FALSE,user_015,TKT-32195
100235,2025-10-07T08:00:00,19,BigData,Hadoop_Cluster_B,prod,add_column,table,Hadoop_Cluster_B_table_9083,,BIGINT,1,0,0,0,20804,low,FALSE,user_021,TKT-85318
100236,2025-10-07T08:00:00,19,BigData,Hadoop_Cluster_A,dev,drop_column,column,Hadoop_Cluster_A_column_9082,BOOLEAN,,0,1,0,0,45873,medium,FALSE,user_010,TKT-90846
100237,2025-10-07T08:00:00,19,Glue,Glue_Job_013,prod,drop_column,table,Glue_Job_013_table_3900,TIMESTAMP,,0,1,0,0,3552,medium,FALSE,user_001,TKT-45081
100238,2025-10-07T08:00:00,19,Glue,Glue_Job_014,prod,add_column,table,Glue_Job_014_table_9643,,INTEGER,1,0,0,0,783,low,FALSE,user_018,TKT-38091
100239,2025-10-07T08:00:00,19,Glue,Glue_Job_002,prod,add_table,index,Glue_Job_002_index_2654,,,0,0,1,0,824,medium,FALSE,user_018,TKT-94817
100240,2025-10-07T08:00:00,19,OnPrem,OnPrem_Srv_10,dev,add_index,column,OnPrem_Srv_10_column_4659,,,0,0,0,0,2871,low,TRUE,user_022,TKT-71078
100241,2025-10-07T08:00:00,19,OnPrem,OnPrem_Srv_04,dev,add_index,table,OnPrem_Srv_04_table_0127,,,0,0,0,0,10716,medium,FALSE,user_023,TKT-51979
100242,2025-10-07T16:00:00,20,PostgreSQL,Auth,prod,modify_type,table,Auth_table_5975,BOOLEAN,INTEGER,0,0,0,0,324,low,FALSE,user_039,TKT-31398
100243,2025-10-07T16:00:00,20,PostgreSQL,Compliance,prod,drop_column,table,Compliance_table_7967,DATE,,0,2,0,0,2001,medium,FALSE,user_017,TKT-83755
100244,2025-10-07T16:00:00,20,PostgreSQL,Catalog,prod,add_column,table,Catalog_table_1379,,INTEGER,0,0,0,0,1616,low,FALSE,user_049,TKT-69251
100245,2025-10-07T16:00:00,20,Qlik,Qlik_App_06,prod,add_index,table,Qlik_App_06_table_1872,,,0,0,0,0,1588,low,FALSE,user_045,TKT-50581
100246,2025-10-07T16:00:00,20,Qlik,Qlik_App_09,dev,add_column,table,Qlik_App_09_table_0479,,BOOLEAN,2,0,0,0,1409,low,FALSE,user_017,TKT-83870
100247,2025-10-07T16:00:00,20,Qlik,Qlik_App_04,prod,add_view,column,Qlik_App_04_column_0067,,,0,0,0,0,2260,low,FALSE,user_042,TKT-59036
100248,2025-10-07T16:00:00,20,DataWarehouse,Mart,dev,add_table,table,Mart_table_4087,,,0,0,1,0,34575,medium,FALSE,user_031,TKT-17601
100249,2025-10-07T16:00:00,20,BigData,Hadoop_Cluster_A,prod,add_column,table,Hadoop_Cluster_A_table_3390,,DECIMAL,4,0,0,0,32949,low,FALSE,user_030,TKT-41186
100250,2025-10-07T16:00:00,20,BigData,Spark_Cluster_C,prod,add_index,table,Spark_Cluster_C_table_6692,,,0,0,0,0,8855,medium,FALSE,user_024,TKT-27297
100251,2025-10-07T16:00:00,20,BigData,Spark_Cluster_C,prod,drop_table,table,Spark_Cluster_C_table_4662,,,0,0,0,1,73353,high,TRUE,user_020,TKT-62335
100252,2025-10-07T16:00:00,20,Glue,Glue_Job_008,dev,add_index,index,Glue_Job_008_index_4268,,,0,0,0,0,6473,medium,FALSE,user_011,TKT-48185
100253,2025-10-07T16:00:00,20,Glue,Glue_Job_016,prod,modify_type,column,Glue_Job_016_column_7438,BOOLEAN,DECIMAL,0,0,0,0,1120,low,TRUE,user_024,TKT-57766
100254,2025-10-07T16:00:00,20,OnPrem,OnPrem_Srv_03,dev,drop_column,view,OnPrem_Srv_03_view_8544,DATE,,0,0,0,0,12170,medium,FALSE,user_049,TKT-98844
100255,2025-10-08T00:00:00,21,DataWarehouse,Mart,dev,add_column,table,Mart_table_4436,,DATE,5,0,0,0,26965,medium,TRUE,user_017,TKT-39670
100256,2025-10-08T00:00:00,21,BigData,Hadoop_Cluster_B,prod,modify_type,table,Hadoop_Cluster_B_table_9825,BIGINT,BOOLEAN,0,0,0,0,37876,medium,TRUE,user_033,TKT-10215
100257,2025-10-08T00:00:00,21,BigData,Hadoop_Cluster_B,prod,add_table,table,Hadoop_Cluster_B_table_9272,,,0,0,1,0,10899,low,FALSE,user_049,TKT-10228
100258,2025-10-08T00:00:00,21,BigData,Hadoop_Cluster_B,dev,add_column,index,Hadoop_Cluster_B_index_7943,,DECIMAL,3,0,0,0,27157,low,TRUE,user_029,TKT-62116
100259,2025-10-08T00:00:00,21,Glue,Glue_Job_015,prod,drop_table,table,Glue_Job_015_table_8803,,,0,0,0,1,1213,low,TRUE,user_029,TKT-68866
100260,2025-10-08T00:00:00,21,Glue,Glue_Job_017,prod,add_column,column,Glue_Job_017_column_1302,,VARCHAR,1,0,0,0,402,medium,FALSE,user_035,TKT-28300
100261,2025-10-08T00:00:00,21,Glue,Glue_Job_008,dev,add_column,table,Glue_Job_008_table_0535,,BOOLEAN,1,0,0,0,1271,high,FALSE,user_014,TKT-88863
100262,2025-10-08T00:00:00,21,OnPrem,OnPrem_Srv_05,dev,add_column,column,OnPrem_Srv_05_column_5399,,BOOLEAN,3,0,0,0,690,low,FALSE,user_045,TKT-35279
100263,2025-10-08T00:00:00,21,OnPrem,OnPrem_Srv_10,prod,modify_type,column,OnPrem_Srv_10_column_2729,BOOLEAN,BOOLEAN,0,0,0,0,3940,low,TRUE,user_007,TKT-59768
100264,2025-10-08T08:00:00,22,PostgreSQL,Analytics,prod,add_view,column,Analytics_column_4152,,,0,0,0,0,7057,medium,FALSE,user_032,TKT-70942
100265,2025-10-08T08:00:00,22,PostgreSQL,Shipping,dev,add_column,table,Shipping_table_0993,,VARCHAR,0,0,0,0,738,low,FALSE,user_045,TKT-92263
100266,2025-10-08T08:00:00,22,PostgreSQL,Payments,dev,add_column,table,Payments_table_3002,,VARCHAR,1,0,0,0,5384,high,FALSE,user_010,TKT-67196
100267,2025-10-08T08:00:00,22,Qlik,Qlik_App_08,prod,drop_column,table,Qlik_App_08_table_7951,TEXT,,0,0,0,0,4030,low,FALSE,user_026,TKT-17853
100268,2025-10-08T08:00:00,22,Qlik,Qlik_App_01,prod,add_column,column,Qlik_App_01_column_3427,,DECIMAL,6,0,0,0,3552,medium,FALSE,user_010,TKT-39813
100269,2025-10-08T08:00:00,22,Qlik,Qlik_App_10,prod,drop_column,table,Qlik_App_10_table_5695,VARCHAR,,0,3,0,0,7704,low,FALSE,user_013,TKT-30045
100270,2025-10-08T08:00:00,22,DataWarehouse,Core,prod,drop_table,column,Core_column_7490,,,0,0,0,1,20755,low,TRUE,user_014,TKT-78367
100271,2025-10-08T08:00:00,22,DataWarehouse,Mart,prod,drop_column,table,Mart_table_1798,TEXT,,0,1,0,0,37708,low,FALSE,user_003,TKT-22665
100272,2025-10-08T08:00:00,22,BigData,Hadoop_Cluster_B,prod,add_index,table,Hadoop_Cluster_B_table_6666,,,0,0,0,0,33798,low,TRUE,user_017,TKT-53965
100273,2025-10-08T08:00:00,22,BigData,Hadoop_Cluster_B,prod,modify_type,view,Hadoop_Cluster_B_view_0774,DECIMAL,DATE,0,0,0,0,67254,medium,FALSE,user_009,TKT-12567
100274,2025-10-08T08:00:00,22,BigData,Hadoop_Cluster_B,prod,add_column,column,Hadoop_Cluster_B_column_9046,,DATE,1,0,0,0,99513,medium,TRUE,user_023,TKT-41624
100275,2025-10-08T08:00:00,22,BigData,Spark_Cluster_C,prod,add_table,table,Spark_Cluster_C_table_9112,,,0,0,1,0,71779,medium,FALSE,user_006,TKT-95844
100276,2025-10-08T08:00:00,22,BigData,Hadoop_Cluster_B,dev,drop_table,table,Hadoop_Cluster_B_table_8217,,,0,0,0,1,6638,low,FALSE,user_034,TKT-51139
100277,2025-10-08T08:00:00,22,OnPrem,OnPrem_Srv_06,dev,modify_type,table,OnPrem_Srv_06_table_0309,BIGINT,BOOLEAN,0,0,0,0,14743,low,FALSE,user_019,TKT-31341
100278,2025-10-08T16:00:00,23,PostgreSQL,Catalog,prod,add_column,table,Catalog_table_3327,,TEXT,5,0,0,0,6648,low,FALSE,user_026,TKT-62311
100279,2025-10-08T16:00:00,23,PostgreSQL,Pricing,prod,add_column,table,Pricing_table_8447,,BOOLEAN,2,0,0,0,5235,medium,FALSE,user_029,TKT-97892
100280,2025-10-08T16:00:00,23,Qlik,Qlik_App_05,dev,add_column,table,Qlik_App_05_table_1008,,INTEGER,0,0,0,0,793,medium,FALSE,user_028,TKT-37959
100281,2025-10-08T16:00:00,23,Qlik,Qlik_App_10,dev,add_column,view,Qlik_App_10_view_1224,,DATE,3,0,0,0,2536,medium,FALSE,user_012,TKT-36627
100282,2025-10-08T16:00:00,23,DataWarehouse,Mart,prod,add_column,table,Mart_table_4525,,BIGINT,2,0,0,0,11791,medium,FALSE,user_042,TKT-99254
100283,2025-10-08T16:00:00,23,DataWarehouse,Core,prod,modify_type,table,Core_table_2263,BIGINT,INTEGER,0,0,0,0,64238,low,FALSE,user_031,TKT-78143
100284,2025-10-08T16:00:00,23,BigData,Hadoop_Cluster_A,dev,add_view,table,Hadoop_Cluster_A_table_1848,,,0,0,0,0,78581,low,TRUE,user_044,TKT-74926
100285,2025-10-08T16:00:00,23,BigData,Spark_Cluster_C,prod,add_column,column,Spark_Cluster_C_column_6350,,TIMESTAMP,3,0,0,0,68983,low,FALSE,user_032,TKT-14137
100286,2025-10-08T16:00:00,23,BigData,Spark_Cluster_C,prod,add_column,table,Spark_Cluster_C_table_8277,,TIMESTAMP,0,0,0,0,14155,low,FALSE,user_005,TKT-45897
100287,2025-10-08T16:00:00,23,BigData,Hadoop_Cluster_B,prod,add_column,table,Hadoop_Cluster_B_table_6239,,TIMESTAMP,4,0,0,0,58266,low,FALSE,user_021,TKT-89790
100288,2025-10-08T16:00:00,23,BigData,Hadoop_Cluster_A,prod,add_column,column,Hadoop_Cluster_A_column_6100,,TEXT,0,0,0,0,24781,low,TRUE,user_048,TKT-32486
100289,2025-10-08T16:00:00,23,BigData,Spark_Cluster_C,prod,drop_column,column,Spark_Cluster_C_column_9233,VARCHAR,,0,0,0,0,141018,low,TRUE,user_039,TKT-97505
100290,2025-10-08T16:00:00,23,Glue,Glue_Job_004,prod,drop_column,table,Glue_Job_004_table_1861,BIGINT,,0,0,0,0,1841,low,FALSE,user_018,TKT-18720
100291,2025-10-08T16:00:00,23,OnPrem,OnPrem_Srv_04,prod,add_column,table,OnPrem_Srv_04_table_6523,,VARCHAR,1,0,0,0,10069,low,FALSE,user_028,TKT-91914
100292,2025-10-08T16:00:00,23,OnPrem,OnPrem_Srv_02,prod,add_table,table,OnPrem_Srv_02_table_7368,,,0,0,1,0,3119,medium,TRUE,user_035,TKT-61588
100293,2025-10-09T00:00:00,24,PostgreSQL,Customers,prod,modify_type,table,Customers_table_6277,TEXT,BIGINT,0,0,0,0,13660,low,FALSE,user_044,TKT-24457
100294,2025-10-09T00:00:00,24,PostgreSQL,Shipping,dev,modify_type,table,Shipping_table_3251,TIMESTAMP,BIGINT,0,0,0,0,3218,high,TRUE,user_014,TKT-30805
100295,2025-10-09T00:00:00,24,PostgreSQL,Compliance,dev,add_column,table,Compliance_table_7399,,DECIMAL,1,0,0,0,15518,low,FALSE,user_019,TKT-38948
100296,2025-10-09T00:00:00,24,PostgreSQL,Orders,prod,add_column,table,Orders_table_0846,,DATE,2,0,0,0,1453,medium,FALSE,user_041,TKT-13832
100297,2025-10-09T00:00:00,24,Qlik,Qlik_App_09,dev,modify_type,column,Qlik_App_09_column_6184,TIMESTAMP,DECIMAL,0,0,0,0,3396,low,TRUE,user_010,TKT-46713
100298,2025-10-09T00:00:00,24,Qlik,Qlik_App_06,prod,drop_table,table,Qlik_App_06_table_6540,,,0,0,0,1,539,low,FALSE,user_017,TKT-53333
100299,2025-10-09T00:00:00,24,Qlik,Qlik_App_01,dev,modify_type,table,Qlik_App_01_table_7407,DATE,BOOLEAN,0,0,0,0,2973,low,FALSE,user_015,TKT-25994
100300,2025-10-09T00:00:00,24,Qlik,Qlik_App_09,dev,add_column,view,Qlik_App_09_view_2708,,DECIMAL,2,0,0,0,9101,medium,FALSE,user_007,TKT-56505
100301,2025-10-09T00:00:00,24,Qlik,Qlik_App_10,dev,add_column,table,Qlik_App_10_table_4733,,BIGINT,2,0,0,0,4108,low,FALSE,user_011,TKT-74922
100302,2025-10-09T00:00:00,24,DataWarehouse,Staging,prod,add_index,table,Staging_table_4306,,,0,0,0,0,18684,low,FALSE,user_010,TKT-84308
100303,2025-10-09T00:00:00,24,DataWarehouse,Mart,dev,add_view,table,Mart_table_5821,,,0,0,0,0,50808,medium,FALSE,user_026,TKT-25620
100304,2025-10-09T00:00:00,24,DataWarehouse,Mart,prod,add_column,view,Mart_view_8187,,TIMESTAMP,3,0,0,0,62649,medium,FALSE,user_021,TKT-83927
