edge_id,timestamp,src_system,src_component,src_object_name,dst_system,dst_component,dst_object_name,relation_type,change_id,is_breaking
500167,2025-10-06T00:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_0860,Glue,Glue_Job_009,Glue_Job_009_table_4139,copies,100167,TRUE
500168,2025-10-06T00:00:00,PostgreSQL,Inventory,Inventory_table_3902,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_1338,derives,100168,FALSE
500169,2025-10-06T00:00:00,DataWarehouse,Mart,Mart_table_7787,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_8025,copies,100169,FALSE
500170,2025-10-06T00:00:00,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_8327,DataWarehouse,Staging,Staging_table_3645,derives,100170,FALSE
500171,2025-10-06T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_0803,Glue,Glue_Job_007,Glue_Job_007_table_5060,aggregates,100171,FALSE
500172,2025-10-06T00:00:00,Glue,Glue_Job_005,Glue_Job_005_table_2855,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_7025,copies,100172,FALSE
500173,2025-10-06T00:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_2701,PostgreSQL,Payments,Payments_table_6816,derives,100173,FALSE
500174,2025-10-06T00:00:00,DataWarehouse,Core,Core_table_9929,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_7179,copies,100174,FALSE
500175,2025-10-06T00:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_8641,PostgreSQL,Orders,Orders_table_1949,copies,100175,FALSE
500176,2025-10-06T00:00:00,Qlik,Qlik_App_07,Qlik_App_07_table_8443,PostgreSQL,Accounts,Accounts_table_1789,derives,100176,FALSE
500177,2025-10-06T00:00:00,Glue,Glue_Job_019,Glue_Job_019_table_4235,DataWarehouse,Core,Core_table_3765,copies,100177,FALSE
500178,2025-10-06T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_2605,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_8182,derives,100178,FALSE
500179,2025-10-06T00:00:00,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_0671,DataWarehouse,Core,Core_table_7292,aggregates,100179,FALSE
500180,2025-10-06T00:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_3613,BigData,Spark_Cluster_C,Spark_Cluster_C_table_2619,copies,100180,FALSE
500181,2025-10-06T08:00:00,PostgreSQL,Billing,Billing_table_5456,Glue,Glue_Job_012,Glue_Job_012_table_3802,aggregates,100181,FALSE
500182,2025-10-06T08:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_0923,DataWarehouse,Core,Core_table_2916,derives,100182,FALSE
500183,2025-10-06T08:00:00,DataWarehouse,Core,Core_table_0366,Glue,Glue_Job_018,Glue_Job_018_table_8093,aggregates,100183,FALSE
500184,2025-10-06T08:00:00,DataWarehouse,Mart,Mart_table_1475,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_4461,aggregates,100184,FALSE
500185,2025-10-06T08:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_8707,PostgreSQL,Promotions,Promotions_table_4805,copies,100185,FALSE
500186,2025-10-06T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_5233,Glue,Glue_Job_005,Glue_Job_005_table_2218,joins,100186,TRUE
500187,2025-10-06T08:00:00,PostgreSQL,Payments,Payments_table_6983,DataWarehouse,Core,Core_table_7428,derives,100187,FALSE
500188,2025-10-06T08:00:00,PostgreSQL,Auth,Auth_table_7390,DataWarehouse,Mart,Mart_table_2691,aggregates,100188,FALSE
500189,2025-10-06T08:00:00,DataWarehouse,Staging,Staging_table_2388,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_6583,derives,100189,TRUE
500190,2025-10-06T08:00:00,PostgreSQL,Pricing,Pricing_table_3857,Glue,Glue_Job_020,Glue_Job_020_table_3136,derives,100190,FALSE
500191,2025-10-06T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_4132,Qlik,Qlik_App_01,Qlik_App_01_table_2149,derives,100191,FALSE
500192,2025-10-06T08:00:00,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_5463,Qlik,Qlik_App_08,Qlik_App_08_table_3217,copies,100192,FALSE
500193,2025-10-06T08:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_7125,Glue,Glue_Job_009,Glue_Job_009_table_5202,joins,100193,FALSE
500194,2025-10-06T08:00:00,DataWarehouse,Core,Core_table_1253,PostgreSQL,Returns,Returns_table_5510,derives,100194,TRUE
500195,2025-10-06T08:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_9422,Qlik,Qlik_App_06,Qlik_App_06_table_9760,joins,100195,FALSE
500196,2025-10-06T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_3559,PostgreSQL,Payments,Payments_table_4479,derives,100196,FALSE
500197,2025-10-06T08:00:00,Qlik,Qlik_App_07,Qlik_App_07_table_4877,Qlik,Qlik_App_08,Qlik_App_08_table_8103,derives,100197,FALSE
500198,2025-10-06T08:00:00,PostgreSQL,Promotions,Promotions_table_7070,DataWarehouse,Staging,Staging_table_4513,copies,100198,FALSE
500199,2025-10-06T08:00:00,DataWarehouse,Staging,Staging_table_8101,PostgreSQL,Returns,Returns_table_8685,joins,100199,FALSE
500200,2025-10-06T08:00:00,PostgreSQL,Suppliers,Suppliers_table_7412,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_6321,copies,100200,FALSE
500201,2025-10-06T08:00:00,PostgreSQL,Returns,Returns_table_0184,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_7756,joins,100201,FALSE
500202,2025-10-06T08:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_2399,PostgreSQL,Notifications,Notifications_table_6996,copies,100202,FALSE
500203,2025-10-06T08:00:00,PostgreSQL,Accounts,Accounts_table_2926,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_5044,copies,100203,TRUE
500204,2025-10-06T08:00:00,DataWarehouse,Core,Core_table_4299,Qlik,Qlik_App_09,Qlik_App_09_table_4669,joins,100204,FALSE
500205,2025-10-06T08:00:00,DataWarehouse,Staging,Staging_table_1720,Glue,Glue_Job_009,Glue_Job_009_table_6687,derives,100205,FALSE
500206,2025-10-06T16:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_0590,PostgreSQL,Catalog,Catalog_table_4525,derives,100206,FALSE
500207,2025-10-06T16:00:00,Glue,Glue_Job_020,Glue_Job_020_table_6290,Qlik,Qlik_App_06,Qlik_App_06_table_9604,derives,100207,FALSE
500208,2025-10-06T16:00:00,Glue,Glue_Job_017,Glue_Job_017_table_4896,Glue,Glue_Job_007,Glue_Job_007_table_7332,derives,100208,FALSE
500209,2025-10-06T16:00:00,DataWarehouse,Mart,Mart_table_6727,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_3576,derives,100209,FALSE
500210,2025-10-06T16:00:00,Glue,Glue_Job_006,Glue_Job_006_table_3076,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_3165,aggregates,100210,FALSE
500211,2025-10-06T16:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_2807,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_8971,derives,100211,FALSE
500212,2025-10-06T16:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_2972,DataWarehouse,Mart,Mart_table_2018,copies,100212,TRUE
500213,2025-10-06T16:00:00,Glue,Glue_Job_013,Glue_Job_013_table_5696,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_6402,derives,100213,FALSE
500214,2025-10-06T16:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_5878,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_6786,copies,100214,FALSE
500215,2025-10-07T00:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_6544,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_5902,copies,100215,FALSE
500216,2025-10-07T00:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_4927,Glue,Glue_Job_020,Glue_Job_020_table_9380,copies,100216,FALSE
500217,2025-10-07T00:00:00,PostgreSQL,Suppliers,Suppliers_table_8340,DataWarehouse,Core,Core_table_1033,aggregates,100217,FALSE
500218,2025-10-07T00:00:00,Qlik,Qlik_App_03,Qlik_App_03_table_5309,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_2463,aggregates,100218,FALSE
500219,2025-10-07T00:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_4655,Qlik,Qlik_App_01,Qlik_App_01_table_5301,copies,100219,FALSE
500220,2025-10-07T00:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_2078,DataWarehouse,Core,Core_table_7846,copies,100220,FALSE
500221,2025-10-07T00:00:00,Qlik,Qlik_App_02,Qlik_App_02_table_8714,PostgreSQL,Notifications,Notifications_table_3810,derives,100221,FALSE
500222,2025-10-07T00:00:00,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_7190,Qlik,Qlik_App_06,Qlik_App_06_table_4536,derives,100222,FALSE
500223,2025-10-07T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_5676,PostgreSQL,Pricing,Pricing_table_8873,derives,100223,FALSE
500224,2025-10-07T00:00:00,PostgreSQL,Pricing,Pricing_table_6395,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_7892,derives,100224,FALSE
500225,2025-10-07T00:00:00,DataWarehouse,Mart,Mart_table_1582,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_1987,aggregates,100225,TRUE
500226,2025-10-07T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_7270,Glue,Glue_Job_007,Glue_Job_007_table_7131,aggregates,100226,FALSE
500227,2025-10-07T00:00:00,DataWarehouse,Mart,Mart_table_6579,Qlik,Qlik_App_09,Qlik_App_09_table_4876,derives,100227,FALSE
500228,2025-10-07T00:00:00,DataWarehouse,Core,Core_table_7834,BigData,Spark_Cluster_C,Spark_Cluster_C_table_1894,derives,100228,FALSE
500229,2025-10-07T08:00:00,PostgreSQL,Reporting,Reporting_table_9270,Glue,Glue_Job_011,Glue_Job_011_table_7009,joins,100229,FALSE
500230,2025-10-07T08:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_6720,PostgreSQL,Suppliers,Suppliers_table_8436,derives,100230,FALSE
500231,2025-10-07T08:00:00,PostgreSQL,Auth,Auth_table_7346,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_4387,derives,100231,FALSE
500232,2025-10-07T08:00:00,Glue,Glue_Job_007,Glue_Job_007_table_3716,PostgreSQL,Compliance,Compliance_table_7838,derives,100232,FALSE
500233,2025-10-07T08:00:00,Glue,Glue_Job_005,Glue_Job_005_table_9740,Qlik,Qlik_App_09,Qlik_App_09_table_7798,aggregates,100233,FALSE
500234,2025-10-07T08:00:00,Glue,Glue_Job_018,Glue_Job_018_table_0422,BigData,Spark_Cluster_C,Spark_Cluster_C_table_5541,derives,100234,FALSE
500235,2025-10-07T08:00:00,DataWarehouse,Mart,Mart_table_4525,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_6560,copies,100235,FALSE
500236,2025-10-07T08:00:00,DataWarehouse,Mart,Mart_table_9096,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_6664,copies,100236,FALSE
500237,2025-10-07T08:00:00,DataWarehouse,Staging,Staging_table_9916,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_1690,joins,100237,TRUE
500238,2025-10-07T08:00:00,PostgreSQL,Promotions,Promotions_table_7236,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_0814,copies,100238,FALSE
500239,2025-10-07T08:00:00,Qlik,Qlik_App_07,Qlik_App_07_table_7117,Qlik,Qlik_App_02,Qlik_App_02_table_1785,derives,100239,FALSE
500240,2025-10-07T08:00:00,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_1313,DataWarehouse,Mart,Mart_table_2963,derives,100240,FALSE
500241,2025-10-07T08:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_4181,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_2842,derives,100241,TRUE
500242,2025-10-07T16:00:00,DataWarehouse,Core,Core_table_5255,Glue,Glue_Job_019,Glue_Job_019_table_1074,aggregates,100242,FALSE
500243,2025-10-07T16:00:00,PostgreSQL,Reporting,Reporting_table_2598,Qlik,Qlik_App_09,Qlik_App_09_table_0902,copies,100243,FALSE
500244,2025-10-07T16:00:00,Glue,Glue_Job_003,Glue_Job_003_table_4604,Glue,Glue_Job_001,Glue_Job_001_table_3554,derives,100244,FALSE
500245,2025-10-07T16:00:00,Glue,Glue_Job_006,Glue_Job_006_table_1002,Qlik,Qlik_App_09,Qlik_App_09_table_1034,derives,100245,FALSE
500246,2025-10-07T16:00:00,DataWarehouse,Staging,Staging_table_3842,PostgreSQL,Inventory,Inventory_table_3677,copies,100246,FALSE
500247,2025-10-07T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_0199,Glue,Glue_Job_010,Glue_Job_010_table_9974,joins,100247,FALSE
500248,2025-10-07T16:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_0732,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_1130,derives,100248,TRUE
500249,2025-10-07T16:00:00,PostgreSQL,Compliance,Compliance_table_3794,PostgreSQL,Promotions,Promotions_table_9948,derives,100249,FALSE
500250,2025-10-07T16:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_7038,Glue,Glue_Job_017,Glue_Job_017_table_9500,copies,100250,FALSE
500251,2025-10-07T16:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_1336,DataWarehouse,Staging,Staging_table_8182,joins,100251,FALSE
500252,2025-10-07T16:00:00,Glue,Glue_Job_018,Glue_Job_018_table_2257,PostgreSQL,Customers,Customers_table_1413,copies,100252,FALSE
500253,2025-10-07T16:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_6415,Qlik,Qlik_App_02,Qlik_App_02_table_4658,derives,100253,TRUE
500254,2025-10-07T16:00:00,PostgreSQL,Promotions,Promotions_table_1991,Qlik,Qlik_App_09,Qlik_App_09_table_5597,derives,100254,FALSE
500255,2025-10-08T00:00:00,PostgreSQL,Inventory,Inventory_table_9929,Glue,Glue_Job_020,Glue_Job_020_table_6853,derives,100255,FALSE
500256,2025-10-08T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_1129,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3511,derives,100256,FALSE
500257,2025-10-08T00:00:00,DataWarehouse,Core,Core_table_0499,Glue,Glue_Job_017,Glue_Job_017_table_2810,aggregates,100257,TRUE
500258,2025-10-08T00:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_3200,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_6104,derives,100258,FALSE
500259,2025-10-08T00:00:00,PostgreSQL,Billing,Billing_table_3831,Qlik,Qlik_App_01,Qlik_App_01_table_8314,joins,100259,FALSE
500260,2025-10-08T00:00:00,PostgreSQL,Suppliers,Suppliers_table_9744,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_8684,derives,100260,FALSE
500261,2025-10-08T00:00:00,DataWarehouse,Core,Core_table_1862,Qlik,Qlik_App_02,Qlik_App_02_table_5270,derives,100261,FALSE
500262,2025-10-08T00:00:00,DataWarehouse,Staging,Staging_table_8998,PostgreSQL,Billing,Billing_table_7799,aggregates,100262,FALSE
500263,2025-10-08T00:00:00,PostgreSQL,Pricing,Pricing_table_2631,Glue,Glue_Job_020,Glue_Job_020_table_3162,copies,100263,FALSE
500264,2025-10-08T08:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_4735,DataWarehouse,Core,Core_table_6258,copies,100264,FALSE
500265,2025-10-08T08:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_9534,PostgreSQL,Inventory,Inventory_table_7128,aggregates,100265,FALSE
500266,2025-10-08T08:00:00,PostgreSQL,Analytics,Analytics_table_2121,Qlik,Qlik_App_04,Qlik_App_04_table_3086,joins,100266,FALSE
500267,2025-10-08T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_4369,PostgreSQL,Orders,Orders_table_8097,derives,100267,TRUE
500268,2025-10-08T08:00:00,Qlik,Qlik_App_07,Qlik_App_07_table_9550,Glue,Glue_Job_006,Glue_Job_006_table_2714,copies,100268,FALSE
500269,2025-10-08T08:00:00,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_1602,Qlik,Qlik_App_05,Qlik_App_05_table_1481,derives,100269,FALSE
500270,2025-10-08T08:00:00,DataWarehouse,Staging,Staging_table_3090,Qlik,Qlik_App_06,Qlik_App_06_table_0524,copies,100270,FALSE
500271,2025-10-08T08:00:00,Glue,Glue_Job_005,Glue_Job_005_table_4501,Glue,Glue_Job_009,Glue_Job_009_table_1173,copies,100271,FALSE
500272,2025-10-08T08:00:00,DataWarehouse,Mart,Mart_table_5205,PostgreSQL,Customers,Customers_table_7289,derives,100272,FALSE
500273,2025-10-08T08:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_6948,DataWarehouse,Core,Core_table_6621,aggregates,100273,FALSE
500274,2025-10-08T08:00:00,PostgreSQL,Suppliers,Suppliers_table_2604,Qlik,Qlik_App_06,Qlik_App_06_table_5962,derives,100274,FALSE
500275,2025-10-08T08:00:00,PostgreSQL,Shipping,Shipping_table_2780,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_4921,copies,100275,FALSE
500276,2025-10-08T08:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_7073,Glue,Glue_Job_008,Glue_Job_008_table_2277,joins,100276,FALSE
500277,2025-10-08T08:00:00,DataWarehouse,Mart,Mart_table_0546,Qlik,Qlik_App_06,Qlik_App_06_table_1928,derives,100277,FALSE
500278,2025-10-08T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_2893,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_5289,copies,100278,FALSE
500279,2025-10-08T16:00:00,Glue,Glue_Job_017,Glue_Job_017_table_7312,Glue,Glue_Job_007,Glue_Job_007_table_0990,derives,100279,FALSE
500280,2025-10-08T16:00:00,DataWarehouse,Core,Core_table_1389,Glue,Glue_Job_014,Glue_Job_014_table_2416,derives,100280,FALSE
500281,2025-10-08T16:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_0573,BigData,Spark_Cluster_C,Spark_Cluster_C_table_9525,derives,100281,FALSE
500282,2025-10-08T16:00:00,Qlik,Qlik_App_08,Qlik_App_08_table_7258,PostgreSQL,Orders,Orders_table_5566,copies,100282,FALSE
500283,2025-10-08T16:00:00,DataWarehouse,Core,Core_table_3152,DataWarehouse,Mart,Mart_table_5581,joins,100283,FALSE
500284,2025-10-08T16:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_0165,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_7061,derives,100284,TRUE
500285,2025-10-08T16:00:00,PostgreSQL,Shipping,Shipping_table_8155,Glue,Glue_Job_005,Glue_Job_005_table_1468,copies,100285,FALSE
500286,2025-10-08T16:00:00,PostgreSQL,Returns,Returns_table_5112,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_6753,copies,100286,FALSE
500287,2025-10-08T16:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_4373,PostgreSQL,Accounts,Accounts_table_7395,joins,100287,FALSE
500288,2025-10-08T16:00:00,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_6355,DataWarehouse,Staging,Staging_table_8696,derives,100288,FALSE
500289,2025-10-08T16:00:00,Glue,Glue_Job_007,Glue_Job_007_table_3460,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_6118,aggregates,100289,FALSE
500290,2025-10-08T16:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_0920,DataWarehouse,Mart,Mart_table_5820,derives,100290,FALSE
500291,2025-10-08T16:00:00,PostgreSQL,Reporting,Reporting_table_5282,Glue,Glue_Job_012,Glue_Job_012_table_5028,copies,100291,TRUE
500292,2025-10-08T16:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_7372,BigData,Spark_Cluster_C,Spark_Cluster_C_table_2242,joins,100292,FALSE
500293,2025-10-09T00:00:00,PostgreSQL,Shipping,Shipping_table_2043,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_4599,derives,100293,FALSE
500294,2025-10-09T00:00:00,Qlik,Qlik_App_02,Qlik_App_02_table_0509,Glue,Glue_Job_003,Glue_Job_003_table_2380,joins,100294,FALSE
500295,2025-10-09T00:00:00,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_9384,BigData,Spark_Cluster_C,Spark_Cluster_C_table_0688,copies,100295,FALSE
500296,2025-10-09T00:00:00,Glue,Glue_Job_002,Glue_Job_002_table_9323,BigData,Spark_Cluster_C,Spark_Cluster_C_table_2487,aggregates,100296,FALSE
500297,2025-10-09T00:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_4077,Qlik,Qlik_App_08,Qlik_App_08_table_5186,derives,100297,FALSE
500298,2025-10-09T00:00:00,Glue,Glue_Job_014,Glue_Job_014_table_1876,DataWarehouse,Core,Core_table_7769,derives,100298,TRUE
500299,2025-10-09T00:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_7778,Qlik,Qlik_App_01,Qlik_App_01_table_1933,derives,100299,FALSE
500300,2025-10-09T00:00:00,Glue,Glue_Job_006,Glue_Job_006_table_6031,DataWarehouse,Staging,Staging_table_0224,joins,100300,FALSE
500301,2025-10-09T00:00:00,PostgreSQL,Shipping,Shipping_table_4043,Glue,Glue_Job_006,Glue_Job_006_table_4434,joins,100301,FALSE
500302,2025-10-09T00:00:00,PostgreSQL,Billing,Billing_table_0502,Qlik,Qlik_App_06,Qlik_App_06_table_0049,joins,100302,FALSE
500303,2025-10-09T00:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_0525,DataWarehouse,Staging,Staging_table_9080,derives,100303,FALSE
500304,2025-10-09T00:00:00,DataWarehouse,Mart,Mart_table_7226,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_9714,aggregates,100304,FALSE
500305,2025-10-09T00:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_3674,Glue,Glue_Job_009,Glue_Job_009_table_1565,derives,100305,TRUE
500306,2025-10-09T00:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_8829,Qlik,Qlik_App_09,Qlik_App_09_table_8506,derives,100306,FALSE
500307,2025-10-09T00:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_2064,Glue,Glue_Job_010,Glue_Job_010_table_3643,aggregates,100307,FALSE
500308,2025-10-09T00:00:00,PostgreSQL,Reporting,Reporting_table_3788,Qlik,Qlik_App_07,Qlik_App_07_table_2097,aggregates,100308,FALSE
500309,2025-10-09T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_9808,DataWarehouse,Core,Core_table_1850,derives,100309,FALSE
500310,2025-10-09T00:00:00,Glue,Glue_Job_018,Glue_Job_018_table_2432,Qlik,Qlik_App_09,Qlik_App_09_table_7980,derives,100310,FALSE
500311,2025-10-09T00:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_1538,DataWarehouse,Mart,Mart_table_0755,derives,100311,FALSE
500312,2025-10-09T08:00:00,PostgreSQL,Reporting,Reporting_table_3933,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_5561,derives,100312,FALSE
500313,2025-10-09T08:00:00,PostgreSQL,Suppliers,Suppliers_table_9308,PostgreSQL,Catalog,Catalog_table_1076,derives,100313,FALSE
500314,2025-10-09T08:00:00,PostgreSQL,Orders,Orders_table_2745,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_6042,derives,100314,FALSE
500315,2025-10-09T08:00:00,Glue,Glue_Job_005,Glue_Job_005_table_3896,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_8875,derives,100315,FALSE
500316,2025-10-09T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_4351,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_2429,derives,100316,FALSE
500317,2025-10-09T08:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_4887,PostgreSQL,Inventory,Inventory_table_3936,aggregates,100317,FALSE
500318,2025-10-09T08:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_3738,Qlik,Qlik_App_10,Qlik_App_10_table_9904,derives,100318,TRUE
500319,2025-10-09T08:00:00,Glue,Glue_Job_009,Glue_Job_009_table_0079,Glue,Glue_Job_010,Glue_Job_010_table_3124,aggregates,100319,FALSE
500320,2025-10-09T08:00:00,PostgreSQL,Orders,Orders_table_4229,DataWarehouse,Core,Core_table_6795,joins,100320,FALSE
500321,2025-10-09T08:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_1014,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_9020,derives,100321,FALSE
500322,2025-10-09T08:00:00,Qlik,Qlik_App_03,Qlik_App_03_table_1461,Glue,Glue_Job_014,Glue_Job_014_table_7670,aggregates,100322,FALSE
500323,2025-10-09T08:00:00,Glue,Glue_Job_008,Glue_Job_008_table_2350,PostgreSQL,Orders,Orders_table_2774,aggregates,100323,FALSE
500324,2025-10-09T08:00:00,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_1401,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_4072,joins,100324,FALSE
500325,2025-10-09T08:00:00,PostgreSQL,Suppliers,Suppliers_table_0819,Qlik,Qlik_App_09,Qlik_App_09_table_4869,derives,100325,FALSE
500326,2025-10-09T08:00:00,Qlik,Qlik_App_02,Qlik_App_02_table_9134,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_0728,aggregates,100326,TRUE
500327,2025-10-09T08:00:00,PostgreSQL,Reporting,Reporting_table_4156,Qlik,Qlik_App_01,Qlik_App_01_table_7479,derives,100327,FALSE
500328,2025-10-09T08:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_1952,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_9747,copies,100328,FALSE
500329,2025-10-09T08:00:00,PostgreSQL,Compliance,Compliance_table_8107,DataWarehouse,Core,Core_table_7152,derives,100329,FALSE
500330,2025-10-09T16:00:00,DataWarehouse,Core,Core_table_3514,Glue,Glue_Job_017,Glue_Job_017_table_0496,copies,100330,FALSE
500331,2025-10-09T16:00:00,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_9191,DataWarehouse,Mart,Mart_table_5086,derives,100331,FALSE
500332,2025-10-09T16:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_4939,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_2972,copies,100332,FALSE
500333,2025-10-09T16:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_5331,DataWarehouse,Staging,Staging_table_4656,aggregates,100333,FALSE
